id,title,description,availability,condition,price,sale_price,link,image_link,brand,product_type
PS_23762,Teléfono Inalámbrico VTech (VG131-11),"Teléfono Inalámbrico VTech Bluetooth con altavoz dúplex, pantalla iluminada y DECT 6.0. Llamadas claras, manos libres y sin interferencias.",in stock,new,5200.00 DOP,3500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/71nvHU94v5L._AC_SL1500_.jpg,JeiperdStore,Hogar
PS_53117,Adaptador USB A HDMI VGA (USB 3.0),Adaptador USB A HDMI VGA (USB 3.0),in stock,new,3000.00 DOP,2400.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/51NOum0OBBL._AC_SL1200_.jpg,JeiperdStore,Accesorios
PS_69945,Licuadora Portátil De Doble Propósito BS-B01,"Exprime donde quieras con el Licuadora Portátil De Doble Propósito. Con batería duradera, diseño compacto, boquilla para beber directamente y base antideslizante.",in stock,new,3000.00 DOP,2200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/baaae537-5f78-4944-9244-c3c81e3ce2e7-removebg-preview-Pica.png,JeiperdStore,Accesorios
PS_81251,Soporte De Escritorio Plegable Para Teléfono y Tablet,Soporte De Escritorio Plegable Para Teléfono y Tablet,in stock,new,3200.00 DOP,2500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/imgi_136_s-l1600.jpg,JeiperdStore,Accesorios
PS_48855,Gancho Magnético K11 Con Rotación De 360° Aspiracion Al Vacio,"Soporte magnético K11 con rotación de 360°, ventosa de succión, brazo plegable y fuerte imán N52. Compatible con MagSafe y otros smartphones.",in stock,new,3200.00 DOP,1750.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/imgi_3_image.jpeg,JeiperdStore,Accesorios
PS_17737,Microfono Profesional Hollyland Lark M2 Con Cancelación De Ruido,"Microfono Profesional Hollyland Lark M2 ultraligero con sonido de alta fidelidad, cancelación de ruido, hasta 40 h de autonomía y alcance de 1000 ft.",in stock,new,13500.00 DOP,11500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/71MTZ6OqbL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_54619,Soporte Para Tablet Y Computadoras Ajustable 360°,"Soporte Para Tablet Y Computadoras Ajustable 360° para dispositivos de 1&#8243; a 14&#8243;. Rotativo, portátil y resistente al agua, polvo y corrosión.",in stock,new,2350.00 DOP,1550.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/imgi_103_tablet_computer_rotary_support_stand_1024x.jpg,JeiperdStore,Accesorios
PS_21338-1,"Cargador Anker 321 Portatil Magsafe Inalámbrico 5,000 Mah","Cargador Anker 321 Portatil Magsafe Inalámbrico 5,000 Mah",in stock,new,5500.00 DOP,4500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/12/imgi_1_black_77028a5f-c9ae-45e3-9b6f-79e6f908ce6c.jpg,JeiperdStore,Accesorios
PS_95622,Insta360 Palo Selfie Invisible de 114cm Compatible Con X5 / X4 / X3,"Palo selfie invisible de 44.9 in para Insta360 X5, X4 y X3. Captura sin obstrucciones, con diseño ligero, resistente y compatible con video 360°.",in stock,new,4000.00 DOP,2700.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/61y-4bZBlkL._AC_SL1500_-1.jpg,JeiperdStore,Accesorios
PS_68598,Pulsera Inteligente Xiaomi Band 10,Pulsera Inteligente Xiaomi Band 10,in stock,new,6800.00 DOP,5000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/21572_Mi-Band-10-black-5-2.png,JeiperdStore,Accesorios
PS_13853,Micrófono de Conferencia Jabra 510 UC (PC) Inalámbrico USB,"Micrófono de Conferencia Jabra Speak 510 con Bluetooth y micrófono 360°. Ideal para conferencias claras desde cualquier lugar. Compacto, fácil de usar.",in stock,new,12000.00 DOP,10500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/817lxkusL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_36192,Cable Adaptador Estéreo Mini Jack 3.5 mm a 2 RCA,Cable Adaptador Estéreo Mini Jack 3.5 mm a 2 RCA,in stock,new,1500.00 DOP,750.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/51y6aM-h5L._SL1000_.jpg,JeiperdStore,Accesorios
PS_69547,Termo Contigo West Loop AutoSeal 16 Oz,"Contigo AutoSeal 16 oz: diseño inteligente, rendimiento duradero. ¡Llévalo contigo a donde vayas!",in stock,new,4000.00 DOP,3200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/51zidJvii4L._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_14497-1,Camara Fujifilm Instax mini 12 (Pastel Blue) Combo 10 en 1,Camara Fujifilm Instax mini 12 (Pastel Blue) Combo 10 en 1,in stock,new,14000.00 DOP,12500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/12/Fujifilm-Instax-Mini-12-Combo-Azul-26.jpg,JeiperdStore,Accesorios
PS_76732,Protector De Pantalla De Vidrio Templado Para iPhone 15/16 Pro/Pro Max 9H Ultra Transparente,Protector De Pantalla De Vidrio Templado Para iPhone 15/16 Pro/Pro Max 9H Ultra Transparente,in stock,new,1500.00 DOP,1100.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/10/020-pica-1.png,JeiperdStore,Accesorios
PS_79492,Batería Recargable AAA Aerbes 1.2V 600mAh,Batería Recargable AAA Aerbes 1.2V 600mAh,in stock,new,850.00 DOP,550.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-21-at-12.28.54-PM-1.jpeg,JeiperdStore,Accesorios
PS_25469,Cargador Adaptador de Energía Para Router/Camaras/Tiras Led 5V 2A,Cargador Adaptador de Energía Para Router/Camaras/Tiras Led 5V 2A,in stock,new,1100.00 DOP,750.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/513NE-i8zvL._AC_SL1000_.jpg,JeiperdStore,Accesorios
PS_32589,Batería Recargable AA Aerbes 1.2V 600mAh AB-DC11,Batería Recargable AA Aerbes 1.2V 600mAh AB-DC11,in stock,new,700.00 DOP,550.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-20-at-2.06.10-PM.jpeg,JeiperdStore,Accesorios
PS_36186,Cargador De Baterías AA y AAA HD-4880A,"Cargador De Baterías AA y AAA HD-4880A con 4 ranuras, enchufe US Plug y diseño compacto. Seguro, duradero y fácil de usar en casa o viajes.",in stock,new,1500.00 DOP,1250.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/ChatGPT-Image-Aug-20-2025-04_43_20-PM.png,JeiperdStore,Accesorios
PS_68752,Reloj Inteligente Con GPS 4G LTE &#8211; 2 GB+16 GB,"Reloj inteligente 4G con tarjeta SIM, GPS, Android 8.1, pantalla AMOLED de 2.13&#8243;, llamadas independientes, monitoreo de salud, múltiples deportes.",in stock,new,9500.00 DOP,7500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/DM63.png,JeiperdStore,Accesorios
PS_83131,Adaptador Inalámbrico CarPlay Netflix/YouTube integrado,Adaptador Inalámbrico CarPlay Netflix/YouTube integrado,in stock,new,5000.00 DOP,4500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/imgi_138_91RJ3qtDsEL.jpeg,JeiperdStore,Accesorios
PS_89847,Cover Tipo Libro Amazon Fire HD 10 11ª/13ª,"Cover Tipo Libro Amazon Protege tu tablet con estilo y funcionalidad. Funda de cuero PU y plástico resistente, diseño ligero y plegable.",in stock,new,3000.00 DOP,2200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/71z9glQZCjL._AC_SL1001_.jpg,JeiperdStore,Accesorios
PS_96919,Spray Bucal Listerine Cool Mint 2Pcs,"Listerine Pocketmist Cool Mint elimina el 99% de los gérmenes que causan mal aliento. Portátil, sin azúcar y con hasta 140 rocíos por botella.",in stock,new,1450.00 DOP,1000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/71RjFo7zzL._SL1500_.jpg,JeiperdStore,Accesorios
PS_42648,Bocina Bluetooth JBL Charge 5,"JBL Charge 5: sonido potente, 20 h de batería, resistente al agua y polvo (IP67), con powerbank y PartyBoost. Diseño moderno y portátil.",in stock,new,15500.00 DOP,14000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/imgi_158_JBL_CHARGE5_HERO_BLACK_0046_x1.png,JeiperdStore,Accesorios
PS_42138,Cover Amazon Fire HD 10 ShockProof Con Asa y Soporte 11ª/13ª,"Funda para Fire HD 10/10 Plus (2023/2021), a prueba de niños, con soporte plegable de 180° y acceso completo a puertos. Ligera, segura y resistente.",in stock,new,3500.00 DOP,2500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/imgi_17_711iFmbTF9L._AC_SL1500_-2.jpg,JeiperdStore,Accesorios
PS_91823,Bomba De Aire Eléctrica Multifuncional,"Bomba de Aire Eléctrica con función de inflado y desinflado, presión de hasta 0.97 PSI, cámara de aire de alta capacidad y 3 adaptadores de válvula.",in stock,new,3000.00 DOP,2200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/71Hau3aQxXL._AC_SL1500_.jpg,JeiperdStore,Variedad
PS_36554,Adaptador Bluetooth USB Bluetooth 5.4 Para PC,"Adaptador USB Bluetooth 5.4 con bajo consumo de energía, transmisión de hasta 20 m, conexión simultánea de hasta 7 dispositivos y compatibilidad.",in stock,new,1900.00 DOP,1600.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/111111111.png,JeiperdStore,Accesorios
PS_41362,Cargador 9V 2A Adaptador de Energía Para Router/Camaras/Tiras Led,"Cargador 9V 2A Adaptador – compacto, eficiente y confiable, ideal para cámaras, routers y equipos de video, con salida estable.",in stock,new,1500.00 DOP,1100.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/08/51bpeBHTgbL._AC_SL1200_.jpg,JeiperdStore,Accesorios
PS_76122,Cargador de Vehiculo 4 en 1 de Alta Velocidad con Cable Retráctil,Cargador de Vehiculo 4 en 1 de Alta Velocidad con Cable Retráctil,in stock,new,2700.00 DOP,2000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/614QPF9bCSL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_78465,Camara Web UHD 8MP Con Autofocus y Micrófono Integrado,"Camara Web HD 1080p con micrófono integrado y cancelación de ruido. Fácil de usar, compatible con Windows, Mac, Android, Skype, Zoom y más.",in stock,new,5200.00 DOP,4500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/41FDJmv7t9L._AC_SL1000_.jpg,JeiperdStore,Accesorios
PS_55923,Tableta Amazon Fire HD 10.0” 13va Gen 32GB,Tableta Amazon Fire HD 10.0” 13va Gen 32GB,in stock,new,13500.00 DOP,10500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/FIRETAB10-13TH-1.jpg,JeiperdStore,Tabletas
PS_82822,Cámara digital 4K 64MP Con Zoom 18X,"Cámara digital 4K de 64 MP con pantalla abatible, zoom 18X, flash y función webcam. Ideal para vlogging, viajes y principiantes.",in stock,new,9500.00 DOP,7000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/71LaQQPOhXL._AC_SL1500_.0000.jpg,JeiperdStore,Accesorios
PS_68524,Láser Azul de Alta Potencia de 5000 mW,"Láser azul de 5000 mW con alcance de 10 km, enciende fósforos y crea efectos 3D. Ideal para astronomía, senderismo y uso profesional.",in stock,new,4200.00 DOP,3000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/D_NQ_NP_804764-MPE74754333501_022024-O-puntero-laser-azul-potente-50000mw-quema-tiras-papel-madera.png,JeiperdStore,Accesorios
PS_54965,Termómetro Y Higrómetro Digital DOQAUS,"Este Termómetro Y Higrómetro Digital ofrece alta precisión con actualizaciones cada 5 segundos, pantalla LCD de fácil lectura y múltiples opciones.",in stock,new,2800.00 DOP,2000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/61Y1IFMEtQL._AC_SL1432_.jpg,JeiperdStore,Accesorios
PS_92356,Estación De Carga EnginStar 300W 80000 mAh,"Estación De Carga 300W 12v con 8 salidas, batería de 80,000 mAh y recarga solar. Ideal para camping, viajes y emergencias.",in stock,new,19500.00 DOP,15500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/07/710xfkfashL._AC_SL1500_.jpg,JeiperdStore,Accesorios de Computadoras
PS_98953,Portarretrato Digital HD WIFI 7&#8243; Video/Fotos,"Descubre el Portarretrato Digital HD WIFI 7&#8243; Video/Fotos: comparte instantáneamente fotos y videos desde tu celular, con pantalla táctil HD",in stock,new,8000.00 DOP,7000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/06/71LA3Y0QFCL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_42941,Deshumidificador ToLife De 95oz Potente Y Silencioso,"Deshumidificador ToLife 95oz compacto y eficiente con tecnología silenciosa, doble modo de operación, luz ambiental de 7 colores y apagado automático.",in stock,new,12500.00 DOP,9000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/06/imgi_94_71BhIWDVluL._AC_SL1500_.jpg,JeiperdStore,Cocina
PS_59936,Eco OBD2 Optimiza el Consumo de Combustible con Solo Conectarlo,Eco OBD2 Optimiza el Consumo de Combustible es un dispositivo Plug &amp; Drive que reduce el consumo de combustible hasta en un 15%. Compatible con autos.,in stock,new,3000.00 DOP,1800.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/06/6130mbJYriL._AC_SL1000_.jpg,JeiperdStore,Accesorios
PS_34374,Adaptador De Viaje Universal 2 Puertos USB-C 20 W / USB-A,Adaptador De Viaje Universal 2 Puertos USB-C 20 W / USB-A,in stock,new,3000.00 DOP,2200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/06/61G7e5UVL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_93735,Botón Cámara Espia Wifi,"Botón Cámara Espia Wifi 1080p HD con audio, visión gran angular de 120°, grabación automática, WiFi, hasta 2.5 horas de batería.",in stock,new,5400.00 DOP,4200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/06/Boton-Camara-Espia-Wifi-WN-1-600x600-2.jpg,JeiperdStore,Accesorios
PS_14562,Cargador Portátil De Carga Rapida 15W / 40000 mAh,Cargador Portátil De Carga Rapida 15W / 40000 mAh,in stock,new,4000.00 DOP,3000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/06/20000mAh-Power-Bank-Portable-Charger-with-Built-in-Cables-22-5W-Fast-USB-Battery-Pack-for-iP.jpg,JeiperdStore,Accesorios
PS_64197,Audífonos Inalámbricos Mickey Mouse,Audífonos Inalámbricos Mickey Mouse,in stock,new,2200.00 DOP,1800.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/06/2dbbe324-319e-4442-bef4-d6601cf7768a.jpg,JeiperdStore,Accesorios
PS_75593,Abanico Mini De Escritorio Recargable Con Trípode Flexible,"Abanico Mini De Escritorio flexible, 3 velocidades, rotación de 360°, motor silencioso y batería recargable Ideal para cochecitos, camping y verano.",in stock,new,1950.00 DOP,1450.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/06/611LVIEUAL._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_42375,Cargador Dual Samsung Inalambrico De Carga Rapida 15W,"Carga dos dispositivos Galaxy al mismo tiempo con hasta 15W de potencia. Compatible con USB PD, luz LED regulable y carga rápida eficiente.",in stock,new,5500.00 DOP,4500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/06/110441392alt3-scaled.jpeg,JeiperdStore,Accesorios
PS_68187,GPS 4G Mini OBD II ST-902L,"Rastreador Obd2 con conexión a Google Maps, seguimiento en tiempo real, historial de rutas, geocercas, y alarmas inteligentes. Fácil instalación y plataforma gratuita para Android, iOS y PC.",in stock,new,5500.00 DOP,5200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2019/03/S3fe701209f714a94b842210aea3abbf2T.jpg_960x960q75.jpg_.jpeg,JeiperdStore,Accesorios de Auto
PS_84846,Handsfree Bluetooth PS3 V2,Handsfree Bluetooth PS3 V2,in stock,new,3200.00 DOP,2600.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/06/6970442280107.jpg,JeiperdStore,Accesorios
PS_47644,Cargador Apple Watch USB-C,Cargador Apple Watch USB-C,in stock,new,3200.00 DOP,2500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/06/Watch-USB-C.png,JeiperdStore,Accesorios
PS_37132,"Cargador Jumper De Batería Portátil Sharmeal 3000A 12v 12,000 mah","Cargador Jumper De Batería Sharmeal 3000A para autos, motos, camiones y más. Arranca motores grandes, carga dispositivos vía USB y ofrece linterna LED.",in stock,new,6800.00 DOP,5000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/06/71HhkuL6B6L._AC_SL1500_.jpg,JeiperdStore,Accesorios
PS_82399,Bocina USB De Escritorio RGB Portátil,Bocina USB De Escritorio RGB Portátil,in stock,new,3000.00 DOP,1650.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/06/Diseno-sin-titulo-1.png,JeiperdStore,Accesorios
PS_99287,Combo Gamer 5 En 1 T-WOLF TF850 RGB,"Combo Gamer 5 En 1 T-WOLF TF850 RGB con teclado retroiluminado, ratón de alta precisión, auriculares con micrófono, altavoces potentes y alfombrilla.",in stock,new,5400.00 DOP,4000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/06/Diseno-sin-titulo.png,JeiperdStore,Accesorios
PS_37619,Pulsera Inteligente Xiaomi Smart Band 9 Active 1.47»,Pulsera Inteligente Xiaomi Smart Band 9 Active 1.47»,in stock,new,4800.00 DOP,4000.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/06/61OhQCN2QFL._AC_SL1500_-1.jpg,JeiperdStore,Accesorios
PS_95797,Combo Ultra 2 – Smartwatch Ultra + Audífonos P9,"Combo Ultra 2 – Smartwatch con audífonos integrados. Llamadas, notificaciones, pantalla HD, funciones deportivas y carga inalámbrica.",in stock,new,5500.00 DOP,3500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/06/Combo-X8-Diadema-P9-2-Negro-1.jpg,JeiperdStore,Accesorios
PS_73995,Deshumidificador De Alta Eficiencia Portatil DH-CS14 38oz,"Deshumidificador De Alta Eficiencia y silencioso, ideal para espacios de hasta 20 m². Elimina 450 ml diarios, con apagado automático y bajo consumo.",in stock,new,9000.00 DOP,6500.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/06/612GPCqsw2L._AC_SL1500_.jpg,JeiperdStore,Cocina
PS_95416,Timbre Video Inalámbrica ieGeek Bell J9 2K Vision Nocturna,"Cámara timbre BOIFUN 2K HD con visión nocturna, audio bidireccional, y fácil instalación inalámbrica. Seguridad avanzada para tu hogar.",in stock,new,7500.00 DOP,5200.00 DOP,https://jeiperdsolutions-glitch.github.io/jeiperdshop/,https://portatilshoprd.com/wp-content/uploads/2025/06/imgi_213_J9.1_grande.png,JeiperdStore,Domótica
